"1. First of all, this is the best affordable two-wheeler vehicle. When I compared other two-wheeler vehicles to activa 4g I got shocked. This vehicles is best and affordable. 2. About riding experience this two-wheeler vehicle has the best pickup speed and great mileage...","['Daily Commute', '6 months-1 yr', '> 15000 kms', '80 kmpl', '', '']"
The activa 4g has very poor performance because it gives less mileage in city only 30 to 35 and in highway 40. And performance in ok but the front suspension should be very much improved. If we ride in off-road it very hard. And the fuel tank in only 5 liter if we go fo...,"['Daily Commute', '3-6 months', '> 15000 kms', '40 kmpl', '', '']"
"Poor performance, high maintenance cost, starting problem is irritating, balance while riding extremely poor mileage very low. Fed-up with this scooter...Tvs jupiter suzuki access and Fascino better option. Poor performance, high maintenance cost, starting problem is ir...","['Everything', '> 1 yr', '5000-10000 kms', '35 kmpl', '', '']"
Good build quality pickup was good but change oil after 400 kms and maintain tyre pressure. Top speed was 90 km/h and with pillion is 78km/h and light is good i will travel in village area that's why roads are not very good it is good for that conditions in rain it is q...,"['Everything', '> 1 yr', '< 5000 kms', '48 kmpl', '', '']"
"It is worth buying it because in these metropolitan cities we require to stop at every stage and as far as I have observed Activa is the best choice to commute because its very ease to handle no troubles faced till now, specially for ladies its a good choice, Performanc...","['Daily Commute', '> 1 yr', '5000-10000 kms', '48 kmpl', '', '']"
"I purchased this scooter on dhanteras as many Indians do, buying experience was great because I got silver coin on the Honda activa 4g. My riding experience is great till now. I've got blue color, it's engine very powerful but not very good in giving mileage as compared...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"This bike is not good for ladies at all, it became very hard to drive, getting struck and jerk, suspension is very bad, I got back pain because of that. It looks good but head light is very dull traveling at night time is very difficult. Within two and half years in ser...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
"In a word, great, 4 years running in a way still I trust 100%. I used to ride motorcycle but I haven't thought of anything else, since I rode activa-4g.Mileage is very good. Even for a long run journey activa is superb. Most reasonable price, riding experience already s...","['Everything', '> 1 yr', '> 15000 kms', '40 kmpl', '', '']"
"The worst scooty i ever saw, all body parts are not worth money, almost all are plastic materials, the rare suspension is the worst part, it often gets damaged even though you ride smoothly and the mileage is not at all satisfied, the showroom claims it's 60km/lt but it...","['Daily Commute', '> 1 yr', '> 15000 kms', '30 kmpl', '', '']"
When i purchased the bike it was quite excellent but after successive servicing the excellency has gone and the bike became good. Now after two years of riding the bike is found good.The mileage is 52.2 km/litres in ordinary conditions.The appearance of the bike is very...,"['Daily Commute', '> 1 yr', '10000-15000 kms', '']"
"Worst bike and the service, it was the biggest mistake of buying this bike, since a year now the battery had a problem and no replacement, the battery is costing half of the new bike so it's totally waste. There is no service station in goa, they have to come from kolha...","['Occasional Commute', '> 1 yr', '< 5000 kms', '']"
I purchased this Hero branded before 6 years. There is problem with battery from the beginning. But dealer not serviced and in 7 months totally bike was stopped. Also dealer told purchase new battery. He is not replace or service battery and after some days dealership a...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
"Horrible bike. After driving it for a year, I know in and out of this bike and its support. And my opinion is don't ever buy this junk bike. Reasons. 1. Company claims wrong figures about its mileage of 55 km/battery. My bike never gave me more then 45 km/battery. Compa...","['Daily Commute', '6 months-1 yr', '10000-15000 kms', '']"
"Bought in Nov 2020, within 1 week suspension started making noise, dealer keep saying that there are so spares and it's been 4 months nothing got fixed. Using the same way even it makes noise. Quality of the bike is low. The only advantage is that we could avoid petrol ...","['Daily Commute', '3-6 months', '< 5000 kms', '']"
"Everyone should own this type of e vehicles to step against global warming. Optima hx is very good handling scooter with single li ion battery. I request to everybody. Please go for e-vehicles to save our environment & planet. Optima hx provides anti theft alarm too, wh...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"I bought new optima hx on December 20. 3 month usage reviews. Buying good, riding good with solo. Looks excellent. 1.They shows 80km city mileage. No actually you can get 40 to 50 km per charge only. 2. Capacity 2 member and 150 kg. ride solo get better mileage that to ...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Actually that was my friends bike. But I used it for some occasions, I will precisely say this is best and ever for smoothie rides and a perfect fit for the middle class peoples. it's is the beauty of perfect ride and even eco friendly too....","['Everything', 'Never owned', '']"
"Poor quality material is used, Within 2 months seat joint is broken. Small kid's toy's material is better than the material used in the bike. There is no shock up while using break. too much bad quality. There is no indication of battery level. Not to buy this bike in y...","['Daily Commute', '3-6 months', '> 15000 kms', '']"
Good vehicle but the range is a bit less as compared to expectations. Quality is lesser as compared to petrol counterparts however very very economical and good for short city rides not good for highway rides or long rides. For longer range pay additional and buy 2 batt...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
"Horrible bike. After driving it for a year, i know in and out of this bike and its support. And my opinion is don't ever buy this junk bike. Reasons 1. Company claims wrong figures about its mileage of 55 km/battery. My bike never gave me more then 45 km/battery. Compan...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"Best riding on road, best experience nice look, money saving best mileage best for school and collage and children not this youngster, nice warranty in a scooter, nice speed, nice service and maintenance ....","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
Very bad experience from dealer . I bought photon model in 2017. Dealer do very bad servicing of vehicle . Any one or more part found broken in every servicing . So with in 2 years my vehicle is very noisy . Battery quality is not good . It's life cycle is about 1.5 or ...,"['Daily Commute', '> 1 yr', '10000-15000 kms', '']"
"1. Good2.Load capacity below 100 kg 3.Good looks but using low quality plastic body4 no spare parts available in service center immediately. Book and waiting method. Vehicle returned more than one week's after serving5.Loding capacity less than 100kg, using low quality ...","['Tours', '3-6 months', '< 5000 kms', '']"
Hero optima is best electric scooter This is the best of one in other brand. You purchase this scooter and enjoy you wonderful ride. My advice for nature lover use this hero electric scooter self and your family persons. Hero electric bike is more comfortable for a our ...,"['Everything', '6 months-1 yr', '5000-10000 kms', '']"
Bought it amidst lockdown. Congratulations to hero electric for venturing into the field of riding with zero emission. Really appreciate such moves. Riding experience is good. Better suited for single riding rather than double carrying.. The battery of vrla model doesn'...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
I bought from optima from st. Thomas agency thrissur on june 2018.After 1 month the shop is shut down.This is the waste experience after only 20 month the controller is damaged and no spare part available. No resale value. Not reliable scooter. Poor and performance is n...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"I purchased hero electric optima and was thrilled at owning an environment friendly zero emission electric vehicle. Unfortunately that was the only thing i could be thrilled about. In exactly 16 months, the battery died. The mechanic visited my premises and give the sad...","['Occasional Commute', '> 1 yr', '< 5000 kms', '']"
"This is a really bad bike, it has been 15 days since i bought it and it has got problem in the battery. The bike has got really bad feature, low speed, bad body and slips easily.Moreover the dealer like tusha motors etc is a fake dealer that sells these products they gi...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
"It's amazing and very comfortable for riding ,colour is beautiful and very good performance .It's charge goes very long lasting ;its not too cost to buy it and looks very great in its pleasant colour It can buy by all types of people .So its outstanding .Little maintena...","['Daily Commute', 'Never owned', '']"
My experience is very low this scooty. I am so sad after buying this. Parts are so much costly and and very much light parts are used in their vehicle. Its parts break easily. Don't buy it. Charger quality is very low. Cheated us with very bad products used in a branded...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
"Worst experience from agna hero electric jp nagar bangalore. No proper response from dealers on bike arrival, they said we receive the bike by 2 weeks but they gave the bike after 5weeks. Ride quality is average. Body panels quality is worst. Headlights have loose conne...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
"1,2,4 service center not cover warranty any minor problems. I will face many problems this optimal hs500. Very slow scooter. My headlights problems. But service center not response. Worthless scooter. Spare parts also very expensive very slow scooter. My headlights prob...","['Daily Commute', '3-6 months', '< 5000 kms', '']"
Service is very poor. 2 months back my battery got damaged till now they didn't respond or repair .Waste service. ....,"['Daily Commute', '> 1 yr', '< 5000 kms', '']"
Very good looking bike and need it in my daily local use. Value for money. Comfortable great mileage. Best of the best look wise and mileage wise. Economical and trusted brand. I like it because I have to go to my duty and always problem with petrol filling. So many tim...,"['Daily Commute', 'Never owned', '']"
"First of all its not hero motocrop, its completely different company.. No match to other ev riding and build quality. Bike in not stable, handling and suspension are horrible. Fail to climb on steep roads. Motor is not producing enough power. Low quality of plastic, ran...","['Everything', '> 1 yr', '5000-10000 kms', '']"
"It is a good scooter 1.Buying experience: it costed me Rs. 65000 2.Riding experience: I have good riding experience. Smooth and hassle free. 3.Details about looks, performance etc: good looks and satisfying performance. Low build quality. 4.Servicing and maintenance: do...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
I have purchased hero electric optima lx from Bhavya traders Sitamarhi Bihar. But I think they have given me old charger. When I told about this. they gave me duplicate charger of another company. If possible it's my request to company pls resolve my problem. This charg...,"['Leisure Rides', '> 1 yr', '5000-10000 kms', '']"
"Note the best, Range is bad, they claimed 120km but has 80km range. Speed is normal 46 km max Shockers is bad, Brakes are worst, Battery indicator is not accurate, same with charger indicator, Body material is also not good....","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Switching electric is wise decision, as environment issues are the top most concern in today's time. Top ev manufactures working impatiently to convert traditional mobility into e-mobility. Hero electric, tvs motors, Bajaj auto, amo electric bikes, ola, Ather are the no...","['Everything', 'Never owned', '']"
"Economical ,good experience in riding, good looking ,many person query personally about its performanceYou feel happy after buying it If you use daily more than 40 rs. Petrol it becomes cheaper daily save at least 30 rs. For replacing its battery after 18 months approxi...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Worst service experience, no response, kind of monopoly once you purchase the product. Waiting time for parts. Poor response time. Monopoly of attending the complaints. Only one official assigned no seniors to him for immediate assistance. Worst post purchase experience...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
I bought this on 6th july 2021 and its just a waste of money in 2 months first its charger point got melt after that its brake wire got broken and after that its handle got broken from inside in just 2 months I spent rs1000 on it. In service center they didn't do anythi...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
I purchased avon bike hero optima. The dealer's service is bad. No response to any enquiries. Very poor....,"['Tours', 'Never owned', '']"
Buy electric power and go beyond the petrol pump. I feel good by an electric bike because it is good for the earth and the environment of our world. This is the most powerful gadget to our earth this is the best gadget gift our planet. It is easy to buy electric bike an...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
The bike of hero optima is very good & smooth. It is easy to carry and easy to handle to every one. It is save fuel and saves our environment and also save our greenery. It's look are so pretty & stylish. I want that every one should buy an e-bike then our environment w...,"['Daily Commute', '> 1 yr', '> 15000 kms', '']"
1. Don't have comfortable foot rest for pillion ( if women as pillion sits along one side) 2. Don't shows proper battery percentage ( leans on the stand on the road ) 3. It's like bullock cart. Yes we need to brake before 20 meters to stop this vehicle presently 4. No n...,"['Daily Commute', '3-6 months', '5000-10000 kms', '']"
Battery inflated in six months of purchase same happened 2-3 new batteries. Company should do something that the battery sustains atleast 1-2 year or 10000 km or may be 500 charging cycles. The body strength is not worth spending 36000 what I paid as it is very delicate...,"['Daily Commute', '> 1 yr', '10000-15000 kms', '']"
It’s a good scooter for internal use. It goes upto 42 kms with 2 people onboard. It can cover more than 60 kms on good roads. In city and on rural roads it covers more than 50 kms. Overall a good scooter with zero maintenance. Very light weight so kids can also drive. W...,"['Leisure Rides', '6 months-1 yr', '< 5000 kms', '']"
I owned the hero optima plus before 3 months and the experience was very slow.The thing of riding was it was quite comfortable. The look was superb as it was looking like a future fantastic scooter.Servicing was not much important as i not got a chance to take priority....,"['Daily Commute', '< 3 months', '5000-10000 kms', '']"
Its a amazing mopey bike and good quality hero is like super bike developer . Good mileage Good quality Best performance like a good performance. Servicing and maintenance are very easy to the handle and love for the look of the hero electric optima plus it's my dream e...,"['Everything', '> 1 yr', '5000-10000 kms', '']"
Good electronic bike for local office use and special for my wife and children because my son and daughter go when tuition and school than many problems for travelling but than i think bought a bike my child told me this hero electronic bike and i bought a bike and my c...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
"It's very nice, i got a new bike because, i love it to ride every day.This is my dream for get a new bike. I like a electric flash scooty, it's a good for college student because of sometimes,no money for petrol that's only it's helpful for everything. And it's stylish ...","['Daily Commute', '> 1 yr', '> 15000 kms', '']"
This hero optimus give good performance and it also save my fuel and i daily use it for 3-4 hours and charged at night it's backup is very excellent and it's battery is also of very good quality and i don't get any issue about it and i maintain service interval of 3-4 m...,"['Everything', '3-6 months', '5000-10000 kms', '']"
"It has to charge frequently,on charging it for 10 to 12 hours it give 8 to 10 kilometre, no after purchase sale, review after 5 days use ,worst electric scooter i have purchased , i gave assurance that it give 50km after 8 hour charge ,it doesn't meet my expectations , ...","['Occasional Commute', '< 3 months', '< 5000 kms', '']"
"Absolutely!Apart from being eco-friendly, electric bikes are easy on pockets as well. First of all, buying an electric bike doesn’t cost you as much as purchasing a conventional scooter. Plus, conventional automobiles need gasoline as fuel that costs you too much. This ...","['Everything', '> 1 yr', '10000-15000 kms', '']"
"Hero electric optima plus is amazing bike . From 1 year i am using it , its mileage, performance is great. It can't take so much fuel to run. It looks very nice. It can't take much service . One thing is bad that it runs in slow speed about 35-40 kmph. In local use it i...","['Everything', '> 1 yr', '< 5000 kms', '']"
Buying experience is to good. I'm very excited about this bike. Everbody stares at me. Riding experience is worst. Build quality is too worst Plastic body of this scooty got wreck in just one year. It take 12000/ year for changing the battery.no spare part available. Th...,"['Daily Commute', '> 1 yr', '10000-15000 kms', '']"
This is the waste experience with the product and service only 10 km mileage with full charge after only 5 month this is waste product and services i have to be used never suggested to any of the other to purchase the product when i was purchase this product dealer say ...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
"Very attractive beautiful,eco green the hero electric cruz, although features a only a 250watt electric motor, comes with telescopic front forks and an advanced throttle mechanism that helps in quick acceleration. The cruz also features a large storage section and can t...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"1. No, price is very reasonable.2. As a student riding experience is good enough.3. Yeah, you will get bored sometime while riding, as its speed 30km/hr avg.4. It have low cost maintenance, but if battery get bad you will need handsome amount of money to get it repair (...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"I bought from chennai eco motor,4, aziz mulk st, thousand lights, chennai -600006. Initially the riding experience was good, but as the ageing of the vehicle crossed approx 5000 km, the front suspension works very badly.Service is very poor. They lack experience. After ...","['Daily Commute', '> 1 yr', '10000-15000 kms', '']"
"its very comfortable easy to drive looking different its more helpful than activa, i have activa also when i drive this am feeling awesome no maintenance fast charging i told my all friends to purchase this bike, save fuel everyone can drive easily everyone can drive ve...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Its good for riding safe and slow very handy for city rides , no extra maintenance required if you use single handed and safe, in future it will be a only option left due to high petrol prices, even ladies who are delicate can also easily handle this kind of drive and c...","['Daily Commute', '3-6 months', '< 5000 kms', '']"
First of all it looks amazing really heart touching....Riding experience is so good no sound...Only cool breeze...It seems to be i am in ac train...Performance is good but a small problem that pick up is not good...But i don't mind because i need less speed only...Servi...,"['Everything', '< 3 months', '< 5000 kms', '']"
"I thanks to hero electric bike for best use in my daily commute and tuition of my daughter , who ride it very comfortably. Besides it does not need any extra expenses related to insurance, registration and of course its fuel and maintenance. I am very much thankful to t...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
Good to ride .Sound less bike . Good mileage . Very nice to look . Its like charging mobile at night and using in the morning . Bought very easy spot payment . Looks like petrol bike only . Services lags response . Some what late reply . If services for electric bike im...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
"Buying experience is good, nice service.Riding very smooth and safety.I like the matte red colour, i give 5 star for all service but i give 4 star for mileage.Service are good. Affordable price , good looking....","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
It is a average bike. Performance is average. Full charge goes 60 km. It is good for city riding. If you will go long distance it is problem.If you want this for local riding it is good. Actually i have bought for my wife. It writes smooth its maximum speed 25 kilometre...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"Buying experience was quite satisfying. Riding experience for starting 2 months was good but suspension was not as good for little bit broken roads . Handle lock is of weak quality , braking is also low , it's body is not as durable the mudguard get off within two month...","['Daily Commute', '3-6 months', '< 5000 kms', '']"
This electric scooty is best for college students and official works .It is available in many colours . It can get full charge in 3-4hours and can give 80km backup. I use this scooty for college . It's look is very beautiful. The dealer sold me this and told me the nece...,"['Everything', '< 3 months', '< 5000 kms', '']"
"Really nice to ride in it.I have it for nearly for 5 years. Electrically chargeable. Doesn't require licences to drive,doesn't require helmet but it will be safe to wear.I changed the battery twice for 2 and 1/2 years but the shop retailers suggested for only for one ye...","['Everything', '> 1 yr', '5000-10000 kms', '']"
It is very smooth scooty Its eco friendly. It helped a lot in saving energy and reducing emissions it's maintenance is somewhat high but consumption is low it's average is about 12 paise per km which is very less l am happy with this scooty a lot l will recommend this t...,"['Leisure Rides', '6 months-1 yr', '< 5000 kms', '']"
Hero electric optima is a good entry level electric scooter with a maximum speed of 40km/hr. Pickup is good even when 2 persons are riding on it. Gives a smooth and comfortable ride. Suspensions are goid with maximum shock absorber. This scooty can go upto 60kms in a si...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']"
I bought hero electric optima last three month ago. I like it very much.It designs so cool and riding very comfortable. I haven't any problem with this.There is no maintenance.I charge it three to four hour and use it for full day.My wife and daughter also use for marke...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
Optima model scooty very good and look very awesome. Riding experience from my friend. I had drive this vehicle hero electric optima from my friend and it is to good and amazing experience and i like its body design and good speed its speed is 40 kmph and have drum brak...,"['Daily Commute', '> 1 yr', '> 15000 kms', '']"
2. Riding experience from my friend. I had drive this vehicle hero electric optima from my friend and it is to good and amazing experience and i like its body design and good speed its speed is 40 kmph and have drum brakes and on full charge it can drive 65 km. So guys ...,"['Occasional Commute', 'Never owned', '']"
"Only problem which i faced with this scooty is mileage, as it runs only 30-40 km however company has claimed for 60km. If company can look into this and get it resolved, it will be super bike, people really liking this one, when i on road and they as the details of the ...","['Occasional Commute', '< 3 months', '< 5000 kms', '']"
"Do not buy e-scooty , otherwise you will suffer . I am writing this review after using middle of 2016 . Worst battery service . Stock battery dies within 1 year and 2 months . I did not use 8 months thereafter . Then I installed new set of battery middle of 2018 and wis...","['Daily Commute', '> 1 yr', '> 15000 kms', '']"
"I really excited to purchase this e-bike... Hero optima is one of my best choice in e-bike so i would like to buy this very soon..Much better than other options in e-bike... i suggest all who want some good ride with best experience, you will definitely have a good opti...","['Daily Commute', 'Never owned', '']"
"I had electric optima la battery model earlier also., again i bought optima with li battery model., riding experience is good as earlier - smooth running without any noise . Amazing style - looks pretty , but the thing which i dislike the structure made with fibre - may...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
Nice work on a scooty then feeling in very comfortable ride on scooty on low maintenance dependable for ride so working on scooty then battery charged fast running on this new condition then work on scooty 45 km running on scooty my parents very happy on scooty running ...,"['Tours', 'Never owned', '']"
"Product is good. But service is measurable. My under warranty battery taken by dealer for replacement >15 days. Still no one knows the status. Service manager, dealer customer service dept all in dark. No job sheet is there. Hence i can't even go to court.The vehicle is...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
I have an hero electric optima since one year and I am very happy with the performance according other electric scooter and the look of this is very good anyone not judge that this is electric or petrol scooter this have no service and maintenance cost with the performa...,"['Everything', '> 1 yr', '> 15000 kms', '']"
I like the alloy rims on the tires and it is good looking and i love to ride the vehicle it's superb to ride it and i changed the tyres to tubeless and i put anti theft on it and handle bar light now it look like awesome and you gays to check it ok and buy a e bike from...,"['Everything', '< 3 months', '< 5000 kms', '']"
"Its amazing bike with great colors, very good & smooth. It is easy to carry and easy to handle to every one. It is save fuel and saves our environment and also save our greenery. It's look are so pretty & stylish....","['Daily Commute', '< 3 months', '< 5000 kms', '']"
Buying experience was great.Looks and performance are excellent. It is very comfortable to ride. Servicing is also not costly . And hero gives us 3 years warranty for battery. And the scooter who's speed is 30 does not require license. Charging takes 4 hours to complete...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
"This scooty is cheap in comparison to his price ,over all this is working but his engine performance is not working when scooty cross 1,00,000 km ,so over all scooty is better than activa 4g,5g,125 activa this is made by hero hero is best in mechanism of scooty and bike...","['Tours', '> 1 yr', '> 15000 kms', '']"
"No RC received from last 1 year, bought it from Ludhiana auto, Chandigarh road. Still, no one is responding positively. Poor service by the sales and service department, no response by the executive. I have started referring tnr to all my friends and bought 2 tnr for fr...","['Occasional Commute', '> 1 yr', '< 5000 kms', '']"
"1)buying experience is very bad not fulfilled any comments, 2) not comfortable. 3) average. 4) very low quality material used required heavy maintenance. 5) breaking system is very poor. Drum break is always broken. Rainy & moist seasons breaks is not operate gives the ...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"Built quality is bad. Body parts are made up from poor quality plastic, mudguard, motor cover panels etc but battery performance is nice. Speed is sufficient for city ride but on climb, it feels lack of power. Company should improve their mechanics, costumer care, spear...","['Daily Commute', '> 1 yr', '10000-15000 kms', '']"
The waiting time after making the 3000/- advance is about 2 months. The vehicle built quality is not that good and breaks are not good. The distance covered per full charge is 100 km (expected). But the operational cost is very low compared to the petrol scooters. Servi...,"['Everything', '< 3 months', '< 5000 kms', '']"
The buying experience was just amazing. I was hoping to buy a scooter that helps my spouse to learn riding a scooter. It is really helping my spouse. I am using it on a daily basis to commute around 30 km. This has perfectly saved my pocket from fueling my car on daily ...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
"The electric flash is very comfortable and give good service to the owner its disadvantage is that it cannot hold up more than 100 kilogram it is safely to travel nearly areas it is good for students education. It looking good, but it is charged in ground floor not on t...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
"It was great to buy.But riding was not too good.Has a less power but good at this price range .It's good for students . Servicing and maintenance are easy.Although, It is useful for daily use.But not for those who ride for longer distance these can be used within 15 km ...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"I past used honda activa but in my scooter gives mileage is 35 kms mileage, weekly my expenditure for petrol is 500rs. Yearly maintenance is also high and extra expenses, But in this electrical scooter is very much better than petrol scooters, Thanks for hero scooters G...","['Daily Commute', '3-6 months', '< 5000 kms', '']"
Kabhi mat purchase karna - quality of the product is too poor and no timely service is provided by the company. I find it too be very low grade product and even suggest not to purchase this company product I find it too be very low grade product and even suggest not to ...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
Firstly i don't know why other websites had such bad reviews mayb cuz of the previous model(cuz i have ridden and it's so so) but i am in love with this model 1) buying experience was pretty nice ..They were polite and wer patient enough to listen to our queries and ans...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Excellent service provided by the dealer. Riding is like surfing on the wind, i suggest it's name would be windrider as all you can hear the sound of wind on lonely road.Looks. I often stopped by people asking, what is this kind of vehicle. Never seen such a great thing...","['Everything', '> 1 yr', '< 5000 kms', '']"
Its a amazing electric scooter.I used it for daily rough use. My daily use is approx 70 km and i m happy with it. No any maintenance till yet. And i don't think it will need any maintenance if you take care of it properly. I used to charge drive and again charge and dri...,"['Daily Commute', '< 3 months', '5000-10000 kms', '']"
"Got it for 45000 on road in bangalore. Actual price is around 53000. Very smooth and 3 years warranty for all battery, motor, and controller ensures peace of mind. Very light and easy to handle. Motor cuts off during braking, which is a very good feature. Very cute look...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
I'm want to buy this sexy slim scooter. Now a days petrol is big problem for everyone. Petrol also very bad quality and less quantity for the amount we are given. Maximum all are traveling around 50-70 kms. Per day. So i choose to buy the scooter. We are allocate around...,"['Daily Commute', 'Never owned', '']"
All 1 to 5 point excellent riding experience smooth ride no pollution no noise looking very sexy and sporty and maintenance free daily ride for going to duty tension free almost 35 km with joy on the road and seen many natural sight seen everyone see my riding and tell ...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
Servicing and maintenance is very low cost. In present time people choose for affordable option only for electric bikes and scooty....,"['Daily Commute', 'Never owned', '']"
It was awesome Low price to buy. No troubles with riding. Look it was good for me and you. Servicing and maintenance was supper .We have a responsibility to save our environment at a time we saving our money and i'm suggest to buy this scooter it was supper and awesome....,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
Actually i saw this vehicle before 1'year but i am planning to purchase this bike for my father. This bike is smooth and comfortable with double seat also with very low maintenance and repair. Good and comfortable with double seat and back again to purchase this product...,"['Daily Commute', 'Never owned', '']"
This is waste product i have used yet i am not suggest to any one to buy this product this is totally wastage of money riding experience is bad it can't run with 2 people sitting this is the waste product and services i have used specially for the the services i feel ch...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
"This scooty is super and super range ,and this scooty is electric it is super for environment. Scooty design is so nice and cool and this pick up is so nice,and his led light is not cool but just ok ,scooty colour is so cool it is like small price but nice my first choi...","['Everything', 'Never owned', '']"
"I had a very good time with my this electric scooty Easy to ride and smooth handling, service is also good for this scooty looks and the headlight is very cool and good looking At last i love this bike at all charging is so good I plug this at night And its run upto 170...","['Daily Commute', '3-6 months', '< 5000 kms', '']"
"This very good bike for students and services and also save daily fuel.Good for daily use. Low maintenance cost helps a lot . A lot of colour variants to choose from. You get assured services from hero corp. And yes , electric is the future. Better aerodynamics helps th...","['Everything', '> 1 yr', '5000-10000 kms', '']"
Its a very good and useful product. I am a user of hero electric flash scooter and hi gives me full value of my money. I am glad that it is not harmful for nature. Today petrol price is a most common problem for every person. But my hero electric flash gives me financia...,"['Everything', '< 3 months', '< 5000 kms', '']"
1. Buying experience.Ans. Very good 2. Riding experience Very smooth and silent 3. Looks Awesome look Better performance 4. Service. Very good service 5. Pros and cons Good for environment No pollution Light is very good Light weight Cons Battery is not covered well In-...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Servicing and maintenance:- very bad attitude from dealers(Trissur). They are only for sales, no need to her any complaints from customer. Now a days not picking calls. Servicing and maintenance:- very bad attitude from dealers(Trissur, mannuthi) They are only for sales...","['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
The customer service is really pathetic. There is no escalation contact. No proper channel to raise complaint. I booked this vehicle and they delivered a defective meter. The showroom says they are not responsible to defect and kerala sales manager is responsible. He ne...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
"Very poor experience .I have recently purchased their nyx model from Aditya motors Varanasi ,up .May be he delivered us a defective piece not even 4 months had passed and I renewed almost each every part of it as every parts got damaged on weekly basis, dealer told us t...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
1) Very bad experience while buying something else shown on website regarding offer and when you visit showroom they don't know what we are talking about. 2) Riding experience is totally worst. Everything is made up of plastic and which is of worst quality. Within few m...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
I have completed 1020 km's on this bike.100 km's plus per charge is again and again checked and found correct. The odometer always gives a 10 percent less reading than actual. I have taken that also into account in 100 km's range. Hero electric lite is the best ev scoot...,"['Everything', '< 3 months', '< 5000 kms', '']"
Awesome performance. I get 100 km's range with full charge. But I use it for 60 to 70 km's range only. Charging is then for two hours only. The best e bike in India. One charge is less than 1 unit. It's the cheapest mode of transport. Cost of 70 km's ride is approx. 8 r...,"['Everything', '< 3 months', '< 5000 kms', '']"
Awesome bike. I bought the hero flash from e galaxy showroom in pcmc. The sale and service personal are very helpful. I get a range of 100 km's now after riding 750 km's. I don't use the full 100 km's. I charge after every 60 to 70 km's. Charging takes just 2 hour's plu...,"['Everything', '< 3 months', '< 5000 kms', '']"
"Service and maintenance- even a small fix for breaks can only be fixed by hero electric showroom. Because parts are not available in open market, other mechanics are scared to touch these vehicles. And showrooms charge too much of price for even a small fix. Mechanics a...","['Occasional Commute', '> 1 yr', '5000-10000 kms', '']"
"I bought it in Hyderabad, When I was buying it they promised me of 50 km range but I got around 40. Still good. When I bought it home it was very silent and felt like a new experience .I don't know why but I got so much excited for that . One of the main reasons I bough...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
